rate,min_range,status,year,max_range
0.25,27180.04042,married_sep,1984,33035.90279
0.28,33035.90279,married_sep,1984,38891.76516
0.33,38891.76516,married_sep,1984,50603.48989
0.38,50603.48989,married_sep,1984,66292.78152
0.42,66292.78152,married_sep,1984,94577.70164
0.45,94577.70164,married_sep,1984,120873.8383
0.49,120873.8383,married_sep,1984,179432.462
0.5,179432.462,married_sep,1984,
0.0,0.0,single,1984,5082.446583
0.11,5082.446583,single,1984,7513.181906
0.12,7513.181906,single,1984,9722.94129
0.14,9722.94129,single,1984,14363.436
0.15,14363.436,single,1984,18782.95476
0.16,18782.95476,single,1984,23865.40135
0.18,23865.40135,single,1984,28505.89605
0.2,28505.89605,single,1984,33146.39076
0.23,33146.39076,single,1984,40217.62079
0.26,40217.62079,single,1984,51929.34552
0.3,51929.34552,single,1984,63641.07026
0.34,63641.07026,single,1984,75352.795
0.38,75352.795,single,1984,91705.01444
0.42,91705.01444,single,1984,122199.6939
0.48,122199.6939,single,1984,180758.3176
0.5,180758.3176,single,1984,
0.0,0.0,head,1984,5082.446583
0.11,5082.446583,head,1984,9722.94129
0.12,9722.94129,head,1984,14363.436
0.14,14363.436,head,1984,19224.90664
0.17,19224.90664,head,1984,26075.16073
0.18,26075.16073,head,1984,33146.39076
0.2,33146.39076,head,1984,40217.62079
0.24,40217.62079,head,1984,51929.34552
0.28,51929.34552,head,1984,63641.07026
0.32,63641.07026,head,1984,75352.795
0.35,75352.795,head,1984,98776.24447
0.42,98776.24447,head,1984,133911.4187
0.45,133911.4187,head,1984,180758.3176
0.48,180758.3176,head,1984,239316.9413
0.5,239316.9413,head,1984,
0.0,0.0,married,1983,7837.546185
0.11,7837.546185,married,1983,12678.38353
0.13,12678.38353,married,1983,17519.22088
0.15,17519.22088,married,1983,27431.41165
0.17,27431.41165,married,1983,36882.57028
0.19,36882.57028,married,1983,46564.24498
0.23,46564.24498,married,1983,56706.95181
0.26,56706.95181,married,1983,68924.30321
0.3,68924.30321,married,1983,81141.65462
0.35,81141.65462,married,1983,105576.3574
0.4,105576.3574,married,1983,138309.6386
0.44,138309.6386,married,1983,197321.751
0.48,197321.751,married,1983,252184.5743
0.5,252184.5743,married,1983,
0.0,0.0,married_sep,1983,3918.773092
0.11,3918.773092,married_sep,1983,6339.191767
0.13,6339.191767,married_sep,1983,8759.610442
0.15,8759.610442,married_sep,1983,13715.70582
0.17,13715.70582,married_sep,1983,18441.28514
0.19,18441.28514,married_sep,1983,23282.12249
0.23,23282.12249,married_sep,1983,28353.4759
0.26,28353.4759,married_sep,1983,34462.15161
0.3,34462.15161,married_sep,1983,40570.82731
0.35,40570.82731,married_sep,1983,52788.17871
0.4,52788.17871,married_sep,1983,69154.81928
0.44,69154.81928,married_sep,1983,98660.8755
0.48,98660.8755,married_sep,1983,126092.2871
0.5,126092.2871,married_sep,1983,
0.0,0.0,single,1983,5301.869478
0.11,5301.869478,single,1983,7837.546185
0.13,7837.546185,single,1983,10142.70683
0.15,10142.70683,single,1983,19593.86546
0.17,19593.86546,single,1983,24895.73494
0.19,24895.73494,single,1983,29736.57229
0.21,29736.57229,single,1983,34577.40964
0.24,34577.40964,single,1983,41953.92369
0.28,41953.92369,single,1983,54171.2751
0.32,54171.2751,single,1983,66388.62651
0.36,66388.62651,single,1983,78605.97791
0.4,78605.97791,single,1983,95664.16667
0.45,95664.16667,single,1983,127475.3835
0.5,127475.3835,single,1983,
0.0,0.0,head,1983,5301.869478
0.11,5301.869478,head,1983,10142.70683
0.13,10142.70683,head,1983,14983.54418
0.15,14983.54418,head,1983,20054.89759
0.18,20054.89759,head,1983,27200.89558
0.19,27200.89558,head,1983,34577.40964
0.21,34577.40964,head,1983,41953.92369
0.25,41953.92369,head,1983,54171.2751
0.29,54171.2751,head,1983,66388.62651
0.34,66388.62651,head,1983,78605.97791
0.37,78605.97791,head,1983,103040.6807
0.44,103040.6807,head,1983,139692.7349
0.48,139692.7349,head,1983,188562.1406
0.5,188562.1406,head,1983,
0.0,0.0,married,1982,8089.32228
0.12,8089.32228,married,1982,13085.66839
0.14,13085.66839,married,1982,18082.01451
0.16,18082.01451,married,1982,28312.62798
0.19,28312.62798,married,1982,38067.39896
0.22,38067.39896,married,1982,48060.09119
0.25,48060.09119,married,1982,58528.62591
0.29,58528.62591,married,1982,71138.45181
0.33,71138.45181,married,1982,83748.27772
0.39,83748.27772,married,1982,108967.9295
0.44,108967.9295,married,1982,142752.7461
0.49,142752.7461,married,1982,203660.5845
0.5,203660.5845,married,1982,
0.0,0.0,married_sep,1982,4044.66114
0.12,4044.66114,married_sep,1982,6542.834197
0.14,6542.834197,married_sep,1982,9041.007254
0.16,9041.007254,married_sep,1982,14156.31399
0.19,14156.31399,married_sep,1982,19033.69948
0.22,19033.69948,married_sep,1982,24030.0456
0.25,24030.0456,married_sep,1982,29264.31295
0.29,29264.31295,married_sep,1982,35569.22591
0.33,35569.22591,married_sep,1982,41874.13886
0.39,41874.13886,married_sep,1982,54483.96477
0.44,54483.96477,married_sep,1982,71376.37306
0.49,71376.37306,married_sep,1982,101830.2922
0.5,101830.2922,married_sep,1982,
0.0,0.0,single,1982,5472.188601
0.12,5472.188601,single,1982,8089.32228
0.14,8089.32228,single,1982,10468.53472
0.16,10468.53472,single,1982,15464.88083
0.17,15464.88083,single,1982,20223.3057
0.19,20223.3057,single,1982,25695.4943
0.22,25695.4943,single,1982,30691.84041
0.23,30691.84041,single,1982,35688.18653
0.27,35688.18653,single,1982,43301.66632
0.31,43301.66632,single,1982,55911.49223
0.35,55911.49223,single,1982,68521.31813
0.4,68521.31813,single,1982,81131.14404
0.44,81131.14404,single,1982,98737.31606
0.5,98737.31606,single,1982,
0.0,0.0,head,1982,5472.188601
0.12,5472.188601,head,1982,10468.53472
0.14,10468.53472,head,1982,15464.88083
0.16,15464.88083,head,1982,20699.14819
0.2,20699.14819,head,1982,28074.70674
0.22,28074.70674,head,1982,35688.18653
0.23,35688.18653,head,1982,43301.66632
0.28,43301.66632,head,1982,55911.49223
0.32,55911.49223,head,1982,68521.31813
0.38,68521.31813,head,1982,81131.14404
0.41,81131.14404,head,1982,106350.7959
0.49,106350.7959,head,1982,144180.2736
0.5,144180.2736,head,1982,
0.0,0.0,married,1981,8587.674367
0.14,8587.674367,married,1981,13891.82618
0.16,13891.82618,married,1981,19195.978
0.18,19195.978,married,1981,30056.86029
0.21,30056.86029,married,1981,40412.58526
0.24,40412.58526,married,1981,51020.88889
0.28,51020.88889,married,1981,62134.34983
0.32,62134.34983,married,1981,75521.0187
0.37,75521.0187,married,1981,88907.68757
0.43,88907.68757,married,1981,115681.0253
0.49,115681.0253,married,1981,151547.1947
0.54,151547.1947,married,1981,216207.3311
0.59,216207.3311,married,1981,276321.0517
0.64,276321.0517,married,1981,410187.7404
0.68,410187.7404,married,1981,544054.429
0.7,544054.429,married,1981,
0.0,0.0,married_sep,1981,4293.837184
0.14,4293.837184,married_sep,1981,6945.913091
0.16,6945.913091,married_sep,1981,9597.988999
0.18,9597.988999,married_sep,1981,15028.43014
0.21,15028.43014,married_sep,1981,20206.29263
0.24,20206.29263,married_sep,1981,25510.44444
0.28,25510.44444,married_sep,1981,31067.17492
0.32,31067.17492,married_sep,1981,37760.50935
0.37,37760.50935,married_sep,1981,44453.84378
0.43,44453.84378,married_sep,1981,57840.51265
0.49,57840.51265,married_sep,1981,75773.59736
0.54,75773.59736,married_sep,1981,108103.6656
0.59,108103.6656,married_sep,1981,138160.5259
0.64,138160.5259,married_sep,1981,205093.8702
0.68,205093.8702,married_sep,1981,272027.2145
0.7,272027.2145,married_sep,1981,
0.0,0.0,single,1981,5809.309131
0.14,5809.309131,single,1981,8587.674367
0.16,8587.674367,single,1981,11113.46095
0.18,11113.46095,single,1981,16417.61276
0.19,16417.61276,single,1981,21469.18592
0.21,21469.18592,single,1981,27278.49505
0.24,27278.49505,single,1981,32582.64686
0.26,32582.64686,single,1981,37886.79868
0.3,37886.79868,single,1981,45969.31573
0.34,45969.31573,single,1981,59355.9846
0.39,59355.9846,single,1981,72742.65347
0.44,72742.65347,single,1981,86129.32233
0.49,86129.32233,single,1981,104820.143
0.55,104820.143,single,1981,139675.9978
0.63,139675.9978,single,1981,206609.3421
0.68,206609.3421,single,1981,273542.6865
0.7,273542.6865,single,1981,
0.0,0.0,head,1981,5809.309131
0.14,5809.309131,head,1981,11113.46095
0.16,11113.46095,head,1981,16417.61276
0.18,16417.61276,head,1981,21974.34323
0.22,21974.34323,head,1981,29804.28163
0.24,29804.28163,head,1981,37886.79868
0.26,37886.79868,head,1981,45969.31573
0.31,45969.31573,head,1981,59355.9846
0.36,59355.9846,head,1981,72742.65347
0.42,72742.65347,head,1981,86129.32233
0.46,86129.32233,head,1981,112902.6601
0.54,112902.6601,head,1981,153062.6667
0.59,153062.6667,head,1981,206609.3421
0.63,206609.3421,head,1981,273542.6865
0.68,273542.6865,head,1981,407409.3751
0.7,407409.3751,head,1981,
0.0,0.0,married,1980,9473.538835
0.14,9473.538835,married,1980,15324.84223
0.16,15324.84223,married,1980,21176.14563
0.18,21176.14563,married,1980,33157.38592
0.21,33157.38592,married,1980,44581.35922
0.24,44581.35922,married,1980,56283.96602
0.28,56283.96602,married,1980,68543.83981
0.32,68543.83981,married,1980,83311.41505
0.37,83311.41505,married,1980,98078.99029
0.43,98078.99029,married,1980,127614.1408
0.49,127614.1408,married,1980,167180.0971
0.54,167180.0971,married,1980,238510.2718
0.59,238510.2718,married,1980,304825.0437
0.64,304825.0437,married,1980,452500.7961
0.68,452500.7961,married,1980,600176.5485
0.7,600176.5485,married,1980,
0.0,0.0,married_sep,1980,4736.769417
0.14,4736.769417,married_sep,1980,7662.421117
0.16,7662.421117,married_sep,1980,10588.07282
0.18,10588.07282,married_sep,1980,16578.69296
0.21,16578.69296,married_sep,1980,22290.67961
0.24,22290.67961,married_sep,1980,28141.98301
0.28,28141.98301,married_sep,1980,34271.9199
0.32,34271.9199,married_sep,1980,41655.70752
0.37,41655.70752,married_sep,1980,49039.49515
0.43,49039.49515,married_sep,1980,63807.07039
0.49,63807.07039,married_sep,1980,83590.04854
0.54,83590.04854,married_sep,1980,119255.1359
0.59,119255.1359,married_sep,1980,152412.5218
0.64,152412.5218,married_sep,1980,226250.3981
0.68,226250.3981,married_sep,1980,300088.2743
0.7,300088.2743,married_sep,1980,
0.0,0.0,single,1980,6408.570388
0.14,6408.570388,single,1980,9473.538835
0.16,9473.538835,single,1980,12259.87379
0.18,12259.87379,single,1980,18111.17718
0.19,18111.17718,single,1980,23683.84709
0.21,23683.84709,single,1980,30092.41748
0.24,30092.41748,single,1980,35943.72087
0.26,35943.72087,single,1980,41795.02427
0.3,41795.02427,single,1980,50711.29612
0.34,50711.29612,single,1980,65478.87136
0.39,65478.87136,single,1980,80246.4466
0.44,80246.4466,single,1980,95014.02184
0.49,95014.02184,single,1980,115632.9005
0.55,115632.9005,single,1980,154084.3228
0.63,154084.3228,single,1980,227922.199
0.68,227922.199,single,1980,301760.0752
0.7,301760.0752,single,1980,
0.0,0.0,head,1980,6408.570388
0.14,6408.570388,head,1980,12259.87379
0.16,12259.87379,head,1980,18111.17718
0.18,18111.17718,head,1980,24241.11408
0.22,24241.11408,head,1980,32878.75243
0.24,32878.75243,head,1980,41795.02427
0.26,41795.02427,head,1980,50711.29612
0.31,50711.29612,head,1980,65478.87136
0.36,65478.87136,head,1980,80246.4466
0.42,80246.4466,head,1980,95014.02184
0.46,95014.02184,head,1980,124549.1723
0.54,124549.1723,head,1980,168851.8981
0.59,168851.8981,head,1980,227922.199
0.63,227922.199,head,1980,301760.0752
0.68,301760.0752,head,1980,449435.8277
0.7,449435.8277,head,1980,
0.0,0.0,married,1979,10752.33609
0.14,10752.33609,married,1979,17393.48485
0.16,17393.48485,married,1979,24034.63361
0.18,24034.63361,married,1979,37633.17631
0.21,37633.17631,married,1979,50599.22865
0.24,50599.22865,married,1979,63881.52617
0.28,63881.52617,married,1979,77796.31405
0.32,77796.31405,married,1979,94557.30854
0.37,94557.30854,married,1979,111318.303
0.43,111318.303,married,1979,144840.292
0.49,144840.292,married,1979,189747.1074
0.54,189747.1074,married,1979,270705.8733
0.59,270705.8733,married,1979,345972.2259
0.64,345972.2259,married,1979,513582.1708
0.68,513582.1708,married,1979,681192.1157
0.7,681192.1157,married,1979,
0.0,0.0,married_sep,1979,5376.168044
0.14,5376.168044,married_sep,1979,8696.742424
0.16,8696.742424,married_sep,1979,12017.3168
0.18,12017.3168,married_sep,1979,18816.58815
0.21,18816.58815,married_sep,1979,25299.61433
0.24,25299.61433,married_sep,1979,31940.76309
0.28,31940.76309,married_sep,1979,38898.15702
0.32,38898.15702,married_sep,1979,47278.65427
0.37,47278.65427,married_sep,1979,55659.15152
0.43,55659.15152,married_sep,1979,72420.14601
0.49,72420.14601,married_sep,1979,94873.55372
0.54,94873.55372,married_sep,1979,135352.9366
0.59,135352.9366,married_sep,1979,172986.1129
0.64,172986.1129,married_sep,1979,256791.0854
0.68,256791.0854,married_sep,1979,340596.0579
0.7,340596.0579,married_sep,1979,
0.0,0.0,single,1979,7273.639118
0.14,7273.639118,single,1979,10752.33609
0.16,10752.33609,single,1979,13914.78788
0.18,13914.78788,single,1979,20555.93664
0.19,20555.93664,single,1979,26880.84022
0.21,26880.84022,single,1979,34154.47934
0.24,34154.47934,single,1979,40795.6281
0.26,40795.6281,single,1979,47436.77686
0.3,47436.77686,single,1979,57556.62259
0.34,57556.62259,single,1979,74317.61708
0.39,74317.61708,single,1979,91078.61157
0.44,91078.61157,single,1979,107839.6061
0.49,107839.6061,single,1979,131241.7493
0.55,131241.7493,single,1979,174883.584
0.63,174883.584,single,1979,258688.5565
0.68,258688.5565,single,1979,342493.5289
0.7,342493.5289,single,1979,
0.0,0.0,head,1979,7273.639118
0.14,7273.639118,head,1979,13914.78788
0.16,13914.78788,head,1979,20555.93664
0.18,20555.93664,head,1979,27513.33058
0.22,27513.33058,head,1979,37316.93113
0.24,37316.93113,head,1979,47436.77686
0.26,47436.77686,head,1979,57556.62259
0.31,57556.62259,head,1979,74317.61708
0.36,74317.61708,head,1979,91078.61157
0.42,91078.61157,head,1979,107839.6061
0.46,107839.6061,head,1979,141361.595
0.54,141361.595,head,1979,191644.5785
0.59,191644.5785,head,1979,258688.5565
0.63,258688.5565,head,1979,342493.5289
0.68,342493.5289,head,1979,510103.4738
0.7,510103.4738,head,1979,
0.0,0.0,married,1978,11268.41718
0.14,11268.41718,married,1978,14789.79755
0.15,14789.79755,married,1978,18311.17791
0.16,18311.17791,married,1978,21832.55828
0.17,21832.55828,married,1978,25353.93865
0.19,25353.93865,married,1978,39439.46012
0.22,39439.46012,married,1978,53524.9816
0.25,53524.9816,married,1978,67610.50307
0.28,67610.50307,married,1978,81696.02454
0.32,81696.02454,married,1978,95781.54601
0.36,95781.54601,married,1978,109867.0675
0.39,109867.0675,married,1978,123952.589
0.42,123952.589,married,1978,138038.1104
0.45,138038.1104,married,1978,152123.6319
0.48,152123.6319,married,1978,166209.1534
0.5,166209.1534,married,1978,194380.1963
0.53,194380.1963,married,1978,236636.7607
0.55,236636.7607,married,1978,278893.3252
0.58,278893.3252,married,1978,321149.8896
0.6,321149.8896,married,1978,363406.454
0.62,363406.454,married,1978,433834.0613
0.64,433834.0613,married,1978,504261.6687
0.66,504261.6687,married,1978,574689.2761
0.68,574689.2761,married,1978,645116.8834
0.69,645116.8834,married,1978,715544.4908
0.7,715544.4908,married,1978,
0.0,0.0,married_sep,1978,5634.208589
0.14,5634.208589,married_sep,1978,7394.898773
0.15,7394.898773,married_sep,1978,9155.588957
0.16,9155.588957,married_sep,1978,10916.27914
0.17,10916.27914,married_sep,1978,12676.96933
0.19,12676.96933,married_sep,1978,19719.73006
0.22,19719.73006,married_sep,1978,26762.4908
0.25,26762.4908,married_sep,1978,33453.1135
0.28,33453.1135,married_sep,1978,40848.01227
0.32,40848.01227,married_sep,1978,47890.77301
0.36,47890.77301,married_sep,1978,54933.53374
0.39,54933.53374,married_sep,1978,61976.29448
0.42,61976.29448,married_sep,1978,69019.05521
0.45,69019.05521,married_sep,1978,76061.81595
0.48,76061.81595,married_sep,1978,83104.57669
0.5,83104.57669,married_sep,1978,97190.09816
0.53,97190.09816,married_sep,1978,118318.3804
0.55,118318.3804,married_sep,1978,139446.6626
0.58,139446.6626,married_sep,1978,160574.9448
0.6,160574.9448,married_sep,1978,181703.227
0.62,181703.227,married_sep,1978,216917.0307
0.64,216917.0307,married_sep,1978,252130.8344
0.66,252130.8344,married_sep,1978,287344.638
0.68,287344.638,married_sep,1978,322558.4417
0.69,322558.4417,married_sep,1978,357772.2454
0.7,357772.2454,married_sep,1978,
0.0,0.0,single,1978,7747.03681
0.14,7747.03681,single,1978,9507.726994
0.15,9507.726994,single,1978,11268.41718
0.16,11268.41718,single,1978,13029.10736
0.17,13029.10736,single,1978,14789.79755
0.19,14789.79755,single,1978,21832.55828
0.21,21832.55828,single,1978,28875.31902
0.24,28875.31902,single,1978,35918.07975
0.25,35918.07975,single,1978,42960.84049
0.27,42960.84049,single,1978,50003.60123
0.29,50003.60123,single,1978,57046.36196
0.31,57046.36196,single,1978,64089.1227
0.34,64089.1227,single,1978,71131.88344
0.36,71131.88344,single,1978,78174.64417
0.38,78174.64417,single,1978,85217.40491
0.4,85217.40491,single,1978,99302.92638
0.45,99302.92638,single,1978,120431.2086
0.5,120431.2086,single,1978,141559.4908
0.55,141559.4908,single,1978,162687.773
0.6,162687.773,single,1978,183816.0552
0.62,183816.0552,single,1978,219029.8589
0.64,219029.8589,single,1978,254243.6626
0.66,254243.6626,single,1978,289457.4663
0.68,289457.4663,single,1978,324671.2699
0.69,324671.2699,single,1978,359885.0736
0.7,359885.0736,single,1978,
0.0,0.0,head,1978,7747.03681
0.14,7747.03681,head,1978,11268.41718
0.16,11268.41718,head,1978,14789.79755
0.18,14789.79755,head,1978,21832.55828
0.19,21832.55828,head,1978,28875.31902
0.22,28875.31902,head,1978,35918.07975
0.23,35918.07975,head,1978,42960.84049
0.25,42960.84049,head,1978,50003.60123
0.27,50003.60123,head,1978,57046.36196
0.28,57046.36196,head,1978,64089.1227
0.31,64089.1227,head,1978,71131.88344
0.32,71131.88344,head,1978,78174.64417
0.35,78174.64417,head,1978,85217.40491
0.36,85217.40491,head,1978,92260.16564
0.38,92260.16564,head,1978,99302.92638
0.41,99302.92638,head,1978,106345.6871
0.42,106345.6871,head,1978,120431.2086
0.45,120431.2086,head,1978,134516.7301
0.48,134516.7301,head,1978,141559.4908
0.51,141559.4908,head,1978,148602.2515
0.52,148602.2515,head,1978,162687.773
0.55,162687.773,head,1978,183816.0552
0.56,183816.0552,head,1978,190858.816
0.58,190858.816,head,1978,233115.3804
0.59,233115.3804,head,1978,254243.6626
0.61,254243.6626,head,1978,275371.9448
0.62,275371.9448,head,1978,289457.4663
0.63,289457.4663,head,1978,317628.5092
0.64,317628.5092,head,1978,359885.0736
0.66,359885.0736,head,1978,430312.681
0.67,430312.681,head,1978,500740.2883
0.68,500740.2883,head,1978,571167.8957
0.69,571167.8957,head,1978,641595.5031
0.7,641595.5031,head,1978,
0.0,0.0,married,1977,12123.77558
0.14,12123.77558,married,1977,15912.45545
0.15,15912.45545,married,1977,19701.13531
0.16,19701.13531,married,1977,23489.81518
0.17,23489.81518,married,1977,27278.49505
0.19,27278.49505,married,1977,42433.21452
0.22,42433.21452,married,1977,57587.93399
0.25,57587.93399,married,1977,72742.65347
